time,flow,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_green,aed_phytoplankton_diatom,aed_phytoplankton_bga,aed_phytoplankton_crypto 
2011-05-14 , 164.7984 , 15.3944 , 0.1943 , 189.3345 , 123.1366 , 2.9388 , 4.9497 , 0.0787 , 40.8928 , 49.2215 , 2.6642 , 3.0987 , 149.362 , 833.3806 , 64.5613 , 38.2952 , 27.1664 , 0 
2011-05-15 , 159.8832 , 15.2943 , 0.1958 , 188.7063 , 122.2137 , 2.9174 , 5.1405 , 0.0796 , 40.6083 , 48.9892 , 2.6404 , 3.0808 , 142.9988 , 839.5755 , 64.4075 , 38.1775 , 26.9624 , 0 
2011-05-16 , 154.9223 , 15.1516 , 0.1973 , 189.8252 , 121.7863 , 2.8936 , 5.3408 , 0.0809 , 40.3191 , 48.7512 , 2.6157 , 3.0622 , 136.1195 , 846.4344 , 64.2918 , 38.1141 , 26.7626 , 0 
2011-05-17 , 147.7051 , 14.9808 , 0.1984 , 190.4325 , 121.6148 , 2.87 , 5.5413 , 0.0824 , 40.023 , 48.504 , 2.5896 , 3.0426 , 129.7187 , 852.6772 , 64.1106 , 37.9692 , 26.5088 , 0 
2011-05-18 , 138.9685 , 14.8682 , 0.1986 , 192.4614 , 121.2473 , 2.8413 , 5.7259 , 0.0838 , 39.7241 , 48.2639 , 2.5633 , 3.023 , 125.6747 , 856.5418 , 63.9955 , 37.9253 , 26.2814 , 0 
2011-05-19 , 131.3715 , 14.7443 , 0.1977 , 194.2424 , 120.3429 , 2.8149 , 5.9039 , 0.0855 , 39.4187 , 48.0377 , 2.5364 , 3.0039 , 124.8832 , 857.1813 , 63.8259 , 37.8642 , 26.0387 , 0 
2011-05-20 , 123.3946 , 14.7265 , 0.1957 , 192.8543 , 118.4921 , 2.8034 , 6.0703 , 0.0878 , 39.1005 , 47.8444 , 2.5087 , 2.9865 , 126.5402 , 855.1981 , 63.4545 , 37.6818 , 25.7132 , 0 
2011-05-21 , 115.4178 , 14.6574 , 0.1934 , 192.5555 , 115.6767 , 2.7928 , 6.2392 , 0.0904 , 38.7899 , 47.6493 , 2.4819 , 2.9695 , 129.4012 , 852.0879 , 63.1062 , 37.5248 , 25.3911 , 0 
2011-05-22 , 110.8595 , 14.548 , 0.1909 , 194.6978 , 112.294 , 2.7826 , 6.4047 , 0.0931 , 38.4864 , 47.4662 , 2.456 , 2.9534 , 132.7061 , 848.6256 , 62.7523 , 37.3727 , 25.0634 , 0 
2011-05-23 , 107.061 , 14.309 , 0.1885 , 205.0646 , 108.6809 , 2.7775 , 6.5493 , 0.0959 , 38.192 , 47.3214 , 2.4307 , 2.9394 , 136.0832 , 845.2068 , 62.3389 , 37.1934 , 24.6995 , 0 
2011-05-24 , 104.4021 , 14.0479 , 0.1861 , 227.7267 , 104.9051 , 2.7654 , 6.6837 , 0.0984 , 37.9108 , 47.1867 , 2.4061 , 2.9258 , 139.5015 , 841.9148 , 62.0234 , 37.1045 , 24.3656 , 0 
2011-05-25 , 101.3632 , 13.859 , 0.1837 , 235.9277 , 101.1964 , 2.829 , 6.8343 , 0.1045 , 37.6306 , 47.0298 , 2.3817 , 2.9114 , 142.9479 , 838.5051 , 61.716 , 36.984 , 24.0157 , 0 
2011-05-26 , 97.654 , 13.6291 , 0.1813 , 252.6837 , 97.8467 , 2.8686 , 7.0184 , 0.1099 , 37.359 , 46.8494 , 2.3584 , 2.8961 , 146.4594 , 835.1755 , 61.3049 , 36.6534 , 23.6042 , 0 
2011-05-27 , 95.0843 , 13.6203 , 0.1791 , 261.6623 , 94.4319 , 2.7204 , 7.1808 , 0.1074 , 37.0812 , 46.6851 , 2.3346 , 2.8812 , 149.9461 , 831.6918 , 60.8284 , 36.3113 , 23.2006 , 0 
2011-05-28 , 93.0232 , 13.631 , 0.1773 , 263.8927 , 91.5902 , 2.7218 , 7.3576 , 0.112 , 36.7798 , 46.5433 , 2.309 , 2.8675 , 153.4426 , 827.8053 , 60.0083 , 35.6375 , 22.6778 , 0 
2011-05-29 , 89.6384 , 13.6555 , 0.1762 , 268.3652 , 89.504 , 2.7424 , 7.5079 , 0.1173 , 36.4838 , 46.4624 , 2.2844 , 2.8578 , 156.7085 , 824.0098 , 59.1822 , 35.1063 , 22.1542 , 0 
2011-05-30 , 88.3864 , 13.6692 , 0.1755 , 277.487 , 88.3995 , 2.7702 , 7.6376 , 0.1225 , 36.1963 , 46.4233 , 2.2609 , 2.8511 , 159.7258 , 820.3629 , 58.4086 , 34.7228 , 21.6495 , 0 
2011-05-31 , 87.4124 , 13.6497 , 0.1749 , 282.5828 , 88.9016 , 2.7932 , 7.8307 , 0.1296 , 35.8989 , 46.3023 , 2.2363 , 2.8395 , 163.3557 , 816.2988 , 57.6649 , 34.2307 , 21.1877 , 0 
2011-06-01 , 86.1692 , 13.631 , 0.1744 , 280.119 , 90.9538 , 2.8177 , 8.0632 , 0.1388 , 35.5896 , 46.1272 , 2.2105 , 2.8243 , 167.3777 , 811.8599 , 56.8783 , 33.5984 , 20.7313 , 0 
2011-06-02 , 86.549 , 13.607 , 0.1741 , 279.702 , 93.5344 , 2.8383 , 8.2779 , 0.1483 , 35.2833 , 45.9628 , 2.1848 , 2.8094 , 171.3611 , 807.4838 , 56.2473 , 33.1955 , 20.3394 , 0 
2011-06-03 , 86.549 , 13.59 , 0.1743 , 279.3456 , 96.1095 , 2.8595 , 8.4675 , 0.1581 , 34.9904 , 45.814 , 2.1599 , 2.7955 , 175.2496 , 803.3224 , 55.8079 , 33.0321 , 20.0197 , 0 
2011-06-04 , 87.3087 , 13.5646 , 0.175 , 275.5382 , 98.9566 , 2.8715 , 8.6605 , 0.1687 , 34.7032 , 45.638 , 2.1351 , 2.7797 , 179.3407 , 799.1729 , 55.5195 , 32.9584 , 19.7675 , 0 
2011-06-05 , 87.3087 , 13.5453 , 0.1735 , 271.6749 , 102.5164 , 2.8436 , 8.8896 , 0.1777 , 34.3943 , 45.3877 , 2.1086 , 2.7589 , 183.8313 , 794.5731 , 55.2116 , 32.7427 , 19.527 , 0 
2011-06-06 , 86.9289 , 13.4734 , 0.173 , 267.8199 , 106.5018 , 2.842 , 9.1485 , 0.1908 , 34.0808 , 45.1156 , 2.0819 , 2.7369 , 188.2238 , 790.0676 , 54.8137 , 32.4036 , 19.2671 , 0 
2011-06-07 , 89.5879 , 13.3945 , 0.1748 , 263.2677 , 110.0438 , 2.8767 , 9.3775 , 0.2063 , 33.7764 , 44.8904 , 2.0557 , 2.7176 , 191.8786 , 786.3252 , 54.4939 , 32.2703 , 19.0478 , 0 
2011-06-08 , 89.9677 , 13.3815 , 0.1768 , 259.0722 , 113.1478 , 2.9107 , 9.5749 , 0.2217 , 33.4566 , 44.6964 , 2.0282 , 2.6997 , 194.7743 , 783.2065 , 54.2215 , 32.3008 , 18.8842 , 0 
2011-06-09 , 89.9677 , 13.2647 , 0.1732 , 264.9486 , 115.871 , 2.8569 , 9.7426 , 0.2315 , 33.1157 , 44.4873 , 1.9999 , 2.6813 , 197.1236 , 780.4642 , 54.0281 , 32.4116 , 18.7414 , 0 
2011-06-10 , 90.3476 , 13.1317 , 0.1721 , 268.4083 , 118.9714 , 2.8119 , 9.9519 , 0.2449 , 32.7929 , 44.1731 , 1.9718 , 2.6554 , 199.6818 , 777.9931 , 54.1619 , 32.6875 , 18.724 , 0 
2011-06-11 , 89.9677 , 13.0169 , 0.1713 , 268.8726 , 122.5639 , 2.7581 , 10.1939 , 0.2587 , 32.4812 , 43.7704 , 1.9435 , 2.623 , 202.4451 , 775.6204 , 54.4269 , 32.9008 , 18.7424 , 0 
2011-06-12 , 89.208 , 12.8516 , 0.1711 , 272.3664 , 126.4395 , 2.7435 , 10.4707 , 0.2763 , 32.1769 , 43.3107 , 1.9151 , 2.5862 , 205.3109 , 773.4261 , 54.7993 , 33.1266 , 18.7854 , 0 
2011-06-13 , 89.5879 , 12.7143 , 0.1728 , 275.9571 , 130.3354 , 2.7067 , 10.7432 , 0.2892 , 31.8771 , 42.8325 , 1.8865 , 2.5475 , 208.2457 , 771.6118 , 55.2791 , 33.4538 , 18.8915 , 0 
2011-06-14 , 89.208 , 12.6766 , 0.1701 , 274.8506 , 133.6394 , 2.5538 , 10.9579 , 0.3026 , 31.5476 , 42.4185 , 1.8571 , 2.5139 , 210.8822 , 769.1092 , 55.6771 , 33.8416 , 18.9798 , 0 
2011-06-15 , 88.8282 , 12.6087 , 0.1689 , 271.8052 , 136.9185 , 2.4646 , 11.1647 , 0.3163 , 31.2233 , 42.0071 , 1.8275 , 2.4797 , 213.5597 , 766.8215 , 56.1 , 34.2497 , 19.0851 , 0 
2011-06-16 , 85.4095 , 12.4409 , 0.1685 , 268.654 , 140.7225 , 2.4022 , 11.3412 , 0.328 , 30.9154 , 41.5623 , 1.7993 , 2.4436 , 216.7497 , 764.298 , 56.4177 , 34.4002 , 19.1488 , 0 
2011-06-17 , 83.8901 , 12.3105 , 0.1685 , 271.3194 , 143.8985 , 2.4563 , 11.3995 , 0.338 , 30.6338 , 41.1524 , 1.775 , 2.4117 , 220.4855 , 761.1348 , 56.5427 , 34.3081 , 19.125 , 0 
2011-06-18 , 83.1304 , 12.1998 , 0.1688 , 273.0216 , 145.0362 , 2.3932 , 11.2985 , 0.3298 , 30.3899 , 40.7463 , 1.7555 , 2.3819 , 225.1448 , 757.1972 , 56.7384 , 34.2541 , 19.135 , 0 
2011-06-19 , 81.9908 , 12.1199 , 0.1694 , 272.0166 , 144.0205 , 2.2886 , 11.093 , 0.3114 , 30.1699 , 40.3727 , 1.7394 , 2.356 , 230.2486 , 752.8247 , 56.7857 , 34.0156 , 19.095 , 0 
2011-06-20 , 80.8513 , 12.095 , 0.1701 , 273.7705 , 141.7926 , 2.27 , 10.8679 , 0.297 , 29.9437 , 40.0105 , 1.724 , 2.3317 , 235.5171 , 748.0934 , 56.5659 , 33.4739 , 18.9618 , 0 
2011-06-21 , 75.5333 , 12.1183 , 0.1708 , 275.5022 , 138.7639 , 2.2794 , 10.63 , 0.2834 , 29.7169 , 39.6622 , 1.709 , 2.3087 , 240.8104 , 743.241 , 56.3453 , 32.9678 , 18.8329 , 0 
2011-06-22 , 75.1535 , 12.1853 , 0.1714 , 274.0076 , 135.4109 , 2.2824 , 10.3721 , 0.2683 , 29.4951 , 39.3956 , 1.6943 , 2.2908 , 245.6676 , 738.6115 , 56.0246 , 32.5093 , 18.6527 , 0 
2011-06-23 , 76.2931 , 12.2573 , 0.1717 , 272.4481 , 131.798 , 2.2652 , 10.0897 , 0.2509 , 29.2724 , 39.1721 , 1.6793 , 2.2753 , 251.1129 , 733.3425 , 55.6497 , 32.0877 , 18.4615 , 0 
2011-06-24 , 76.6729 , 12.3111 , 0.1711 , 271.3002 , 127.922 , 2.2577 , 9.7875 , 0.2335 , 29.0464 , 38.9641 , 1.6643 , 2.2608 , 258.3536 , 726.3324 , 55.2921 , 31.7399 , 18.2824 , 0 
2011-06-25 , 77.8125 , 12.3428 , 0.1694 , 270.5546 , 123.9114 , 2.2609 , 9.4748 , 0.2169 , 28.8214 , 38.7776 , 1.6496 , 2.2478 , 267.5051 , 717.4932 , 54.9289 , 31.4294 , 18.0979 , 0 
2011-06-26 , 78.5722 , 12.286 , 0.1672 , 268.8024 , 119.7478 , 2.2724 , 9.158 , 0.2018 , 28.6027 , 38.6173 , 1.6356 , 2.2367 , 277.9902 , 707.3868 , 54.6043 , 31.232 , 17.9115 , 0 
2011-06-27 , 78.5722 , 12.1512 , 0.1648 , 267.643 , 115.2081 , 2.2748 , 8.8229 , 0.1876 , 28.3959 , 38.4445 , 1.6224 , 2.2246 , 289.6449 , 696.4027 , 54.56 , 31.3334 , 17.8185 , 0 
2011-06-28 , 79.7117 , 11.9599 , 0.1615 , 268.8483 , 110.4369 , 2.2521 , 8.4709 , 0.1703 , 28.1985 , 38.2251 , 1.6091 , 2.2087 , 302.6065 , 684.3931 , 54.7494 , 31.5849 , 17.8017 , 0 
2011-06-29 , 79.7117 , 11.7457 , 0.1581 , 271.5875 , 105.9861 , 2.2244 , 8.1344 , 0.1548 , 28.0109 , 37.9898 , 1.5962 , 2.1912 , 315.8312 , 672.1779 , 54.8475 , 31.6562 , 17.7263 , 0 
2011-06-30 , 79.3319 , 11.4852 , 0.1548 , 273.3768 , 101.5954 , 2.1943 , 7.8145 , 0.1412 , 27.8263 , 37.7226 , 1.5836 , 2.1716 , 329.1821 , 659.865 , 55.0208 , 31.7749 , 17.6706 , 0 
2011-07-01 , 77.0528 , 11.2769 , 0.1518 , 273.2351 , 96.9612 , 2.1563 , 7.4855 , 0.1282 , 27.634 , 37.4231 , 1.5706 , 2.15 , 341.1472 , 648.836 , 55.3233 , 32.012 , 17.6824 , 0 
2011-07-02 , 76.6729 , 11.1716 , 0.1497 , 274.1767 , 91.8019 , 2.1206 , 7.1343 , 0.116 , 27.4307 , 37.1465 , 1.5572 , 2.1294 , 347.5234 , 643.0707 , 55.6168 , 32.2927 , 17.7193 , 0 
2011-07-03 , 76.2931 , 11.0899 , 0.1494 , 273.7495 , 85.7784 , 2.1027 , 6.7756 , 0.1063 , 27.2184 , 36.9296 , 1.5433 , 2.1124 , 346.0748 , 644.5199 , 55.7103 , 32.4905 , 17.6955 , 0 
2011-07-04 , 76.2931 , 11.0508 , 0.1499 , 272.2935 , 78.1056 , 2.0873 , 6.383 , 0.0973 , 26.994 , 36.7464 , 1.5285 , 2.0966 , 338.7127 , 651.402 , 55.8653 , 32.9004 , 17.7182 , 0 
2011-07-05 , 72.1147 , 11.0606 , 0.1505 , 269.4673 , 69.2777 , 2.0667 , 5.9747 , 0.0892 , 26.7682 , 36.5758 , 1.5131 , 2.0803 , 328.304 , 661.0539 , 56.1399 , 33.4962 , 17.7857 , 0 
2011-07-06 , 70.9751 , 11.0567 , 0.1514 , 268.0349 , 59.9274 , 2.0342 , 5.5691 , 0.0824 , 26.5557 , 36.3855 , 1.4982 , 2.0623 , 316.706 , 671.899 , 56.5803 , 34.242 , 17.888 , 0 
2011-07-07 , 69.8356 , 11.0235 , 0.1526 , 267.006 , 50.2578 , 1.9881 , 5.163 , 0.0765 , 26.3556 , 36.1615 , 1.4842 , 2.0419 , 305.1639 , 682.8168 , 57.1745 , 35.092 , 18.0227 , 0 
2011-07-08 , 69.8356 , 10.9402 , 0.1538 , 268.3584 , 40.1584 , 1.9287 , 4.7518 , 0.0713 , 26.1625 , 35.8979 , 1.4708 , 2.0188 , 296.4994 , 691.2513 , 57.937 , 36.054 , 18.2091 , 0 
2011-07-09 , 73.6341 , 10.7389 , 0.1548 , 275.4651 , 29.7705 , 1.862 , 4.3388 , 0.0668 , 25.9724 , 35.6021 , 1.4576 , 1.9935 , 294.816 , 693.374 , 58.8442 , 37.1246 , 18.4446 , 0 
2011-07-10 , 74.0139 , 10.6663 , 0.1556 , 291.5574 , 19.2609 , 1.7812 , 3.8887 , 0.0627 , 25.7686 , 35.2478 , 1.4431 , 1.9634 , 301.8888 , 687.3921 , 60.0223 , 38.4491 , 18.813 , 0 
2011-07-11 , 74.3938 , 10.6871 , 0.1562 , 294.939 , 11.5583 , 1.7174 , 3.456 , 0.0597 , 25.5687 , 34.9965 , 1.4286 , 1.9391 , 313.0358 , 677.2879 , 60.9417 , 39.6637 , 19.0666 , 0 
2011-07-12 , 79.3319 , 10.7034 , 0.1567 , 297.474 , 5.5961 , 1.651 , 3.0092 , 0.0571 , 25.3618 , 34.7556 , 1.4137 , 1.915 , 327.0131 , 664.5691 , 62.0324 , 41.1687 , 19.3962 , 0 
2011-07-13 , 83.5102 , 10.6516 , 0.1572 , 303.8676 , 1.5122 , 1.5773 , 2.5764 , 0.0548 , 25.1606 , 34.5039 , 1.3994 , 1.8903 , 342.6472 , 650.5239 , 63.2971 , 42.4441 , 19.784 , 0 
2011-07-14 , 91.4871 , 10.7046 , 0.1575 , 309.8223 , 0.448 , 1.5095 , 2.1882 , 0.053 , 24.9534 , 34.2619 , 1.3849 , 1.8659 , 358.7621 , 635.8784 , 64.3701 , 41.7803 , 20.1075 , 0 
2011-07-15 , 96.4252 , 10.8724 , 0.1577 , 310.5451 , 0.3645 , 1.44 , 1.8055 , 0.0515 , 24.7243 , 33.9962 , 1.3689 , 1.8395 , 376.597 , 619.5028 , 65.8456 , 40.7266 , 20.6268 , 0 
2011-07-16 , 100.6035 , 10.9961 , 0.1578 , 308.4976 , 0.3578 , 1.3639 , 1.4444 , 0.0501 , 24.5062 , 33.7377 , 1.3543 , 1.8143 , 395.0343 , 602.5129 , 67.4422 , 39.9366 , 21.2345 , 0 
2011-07-17 , 101.7431 , 11.1426 , 0.1577 , 307.5618 , 0.3568 , 1.2876 , 1.1359 , 0.0491 , 24.365 , 33.5636 , 1.3478 , 1.7993 , 411.9271 , 586.9988 , 69.015 , 39.3968 , 21.882 , 0 
2011-07-18 , 102.123 , 11.2308 , 0.1573 , 306.227 , 0.3566 , 1.2218 , 0.9033 , 0.0486 , 24.3191 , 33.4854 , 1.3514 , 1.797 , 426.3133 , 573.7289 , 69.9899 , 39.0769 , 22.3471 , 0 
2011-07-19 , 107.8207 , 11.3638 , 0.1567 , 303.6525 , 0.3568 , 1.1688 , 0.7429 , 0.0486 , 24.3386 , 33.4286 , 1.3618 , 1.8012 , 439.548 , 561.3789 , 70.5062 , 39.0799 , 22.6687 , 0 
2011-07-20 , 111.6192 , 11.5188 , 0.1561 , 301.8418 , 0.3576 , 1.1252 , 0.6261 , 0.049 , 24.396 , 33.3745 , 1.3762 , 1.8088 , 452.3293 , 549.3569 , 70.8499 , 39.302 , 22.9358 , 0 
2011-07-21 , 113.8983 , 11.4871 , 0.1547 , 301.6187 , 0.36 , 1.0732 , 0.5369 , 0.0483 , 24.485 , 33.262 , 1.3944 , 1.8164 , 466.3747 , 536.1546 , 71.0533 , 39.881 , 23.1913 , 0 
2011-07-22 , 117.6969 , 11.4772 , 0.1534 , 300.9617 , 0.365 , 1.0251 , 0.4642 , 0.0481 , 24.5896 , 33.1312 , 1.4146 , 1.8247 , 481.158 , 522.1654 , 71.1829 , 40.6463 , 23.4847 , 0 
2011-07-23 , 123.0148 , 11.6118 , 0.1519 , 300.1592 , 0.3753 , 0.975 , 0.3977 , 0.0479 , 24.7068 , 32.9971 , 1.4368 , 1.8346 , 496.6469 , 507.3924 , 71.4266 , 41.5191 , 23.8826 , 0 
2011-07-24 , 123.7745 , 11.6711 , 0.1504 , 299.2931 , 0.3986 , 0.9251 , 0.3387 , 0.0478 , 24.8343 , 32.8642 , 1.4603 , 1.8459 , 512.3316 , 492.4269 , 71.679 , 42.4274 , 24.2953 , 0 
2011-07-25 , 123.7745 , 11.7035 , 0.1485 , 297.8841 , 0.5217 , 0.8778 , 0.2894 , 0.0477 , 24.9659 , 32.7115 , 1.4841 , 1.8565 , 528.3207 , 476.9571 , 71.8314 , 43.347 , 24.6921 , 0 
2011-07-26 , 124.914 , 11.7593 , 0.147 , 296.5656 , 0.8489 , 0.8374 , 0.2493 , 0.0477 , 25.0952 , 32.5736 , 1.5074 , 1.8672 , 541.8233 , 463.6961 , 71.9311 , 44.0773 , 25.0147 , 0 
2011-07-27 , 127.9529 , 11.7375 , 0.1473 , 296.854 , 1.3225 , 0.7976 , 0.2122 , 0.0476 , 25.2186 , 32.4812 , 1.5292 , 1.8792 , 548.7873 , 456.7256 , 72.2605 , 44.5069 , 25.3125 , 0 
2011-07-28 , 128.3327 , 11.5846 , 0.1493 , 299.6341 , 2.267 , 0.7567 , 0.1838 , 0.0473 , 25.3585 , 32.374 , 1.5523 , 1.8912 , 550.8168 , 454.5466 , 72.9946 , 44.6539 , 25.6915 , 0 
2011-07-29 , 128.7126 , 11.4301 , 0.152 , 304.261 , 3.5542 , 0.7135 , 0.1586 , 0.0469 , 25.5083 , 32.2947 , 1.5755 , 1.9048 , 550.1608 , 455.0244 , 73.874 , 44.4764 , 26.0608 , 0 
2011-07-30 , 129.8521 , 11.3104 , 0.1549 , 308.8999 , 4.7297 , 0.671 , 0.1342 , 0.0466 , 25.6494 , 32.266 , 1.5967 , 1.9192 , 548.1066 , 456.9774 , 74.6529 , 44.1827 , 26.3433 , 0 
2011-07-31 , 130.9917 , 11.3015 , 0.1572 , 313.1937 , 5.6334 , 0.629 , 0.1101 , 0.0463 , 25.766 , 32.2409 , 1.6161 , 1.9324 , 545.94 , 459.089 , 75.3467 , 43.9058 , 26.6113 , 0 
2011-08-01 , 131.7514 , 11.2501 , 0.1574 , 318.3539 , 6.5132 , 0.5971 , 0.0911 , 0.0463 , 25.8499 , 32.1887 , 1.6324 , 1.9418 , 544.3776 , 460.5778 , 75.4197 , 43.4737 , 26.6816 , 0 
2011-08-02 , 132.8909 , 11.1246 , 0.1552 , 322.5832 , 7.5449 , 0.5739 , 0.0774 , 0.0462 , 25.9307 , 32.1266 , 1.6486 , 1.9506 , 542.8816 , 462.0438 , 75.23 , 42.954 , 26.666 , 0 
2011-08-03 , 133.2708 , 11.1072 , 0.1512 , 323.8512 , 8.7622 , 0.551 , 0.0656 , 0.0462 , 26.0237 , 32.0773 , 1.6666 , 1.9619 , 540.8983 , 463.9277 , 75.1987 , 42.3467 , 26.6864 , 0 
2011-08-04 , 132.8909 , 10.799 , 0.1465 , 326.7873 , 9.9484 , 0.5241 , 0.0546 , 0.046 , 26.1329 , 32.0703 , 1.685 , 1.9756 , 538.7058 , 466.3404 , 75.4726 , 41.7402 , 26.7156 , 0 
2011-08-05 , 134.7902 , 10.6993 , 0.1416 , 327.4741 , 10.9187 , 0.5006 , 0.0452 , 0.046 , 26.2259 , 32.071 , 1.7014 , 1.9883 , 536.3213 , 468.7862 , 75.5577 , 41.2102 , 26.7032 , 0 
2011-08-06 , 134.4103 , 10.7372 , 0.1366 , 325.8828 , 11.9016 , 0.4849 , 0.0385 , 0.0461 , 26.31 , 32.0343 , 1.7175 , 1.9987 , 534.0979 , 470.8073 , 75.1811 , 40.7227 , 26.631 , 0 
2011-08-07 , 134.7902 , 10.6143 , 0.1321 , 325.3171 , 12.4266 , 0.4727 , 0.034 , 0.0462 , 26.4213 , 32.0378 , 1.7308 , 2.0076 , 532.2631 , 472.6038 , 74.85 , 40.5657 , 26.6425 , 0 
2011-08-08 , 134.7902 , 10.5772 , 0.1287 , 323.6907 , 12.3825 , 0.4641 , 0.0312 , 0.0466 , 26.5741 , 32.1702 , 1.7375 , 2.016 , 530.4142 , 474.4811 , 74.5079 , 40.5954 , 26.7071 , 0 
2011-08-09 , 134.7902 , 10.6512 , 0.126 , 320.0163 , 12.1531 , 0.4604 , 0.0295 , 0.0471 , 26.7528 , 32.3991 , 1.7389 , 2.0242 , 528.4639 , 476.3075 , 74.1215 , 40.5662 , 26.8104 , 0 
2011-08-10 , 134.0305 , 10.6855 , 0.1233 , 319.8048 , 12.0946 , 0.4561 , 0.0284 , 0.047 , 26.9665 , 32.6227 , 1.7399 , 2.0301 , 527.1827 , 477.6485 , 74.0581 , 40.5883 , 27.0399 , 0 
2011-08-11 , 131.7514 , 10.7592 , 0.1211 , 326.0109 , 12.0863 , 0.4539 , 0.0277 , 0.0473 , 27.1735 , 32.8419 , 1.7404 , 2.0353 , 526.1699 , 478.8393 , 73.8862 , 40.5547 , 27.0892 , 0 
2011-08-12 , 130.6118 , 10.8861 , 0.1192 , 328.5508 , 12.2135 , 0.4555 , 0.0273 , 0.0478 , 27.3861 , 33.0823 , 1.7406 , 2.0414 , 525.0479 , 480.1039 , 73.6731 , 40.3809 , 27.0704 , 0 
2011-08-13 , 127.9529 , 11.1713 , 0.1193 , 327.3526 , 12.378 , 0.5271 , 0.0286 , 0.0485 , 27.6251 , 33.3597 , 1.7403 , 2.048 , 523.6885 , 481.8625 , 73.7794 , 40.1894 , 27.2239 , 0 
2011-08-14 , 125.6737 , 11.2822 , 0.1181 , 328.1456 , 12.4528 , 0.5581 , 0.0289 , 0.049 , 27.8533 , 33.6464 , 1.7392 , 2.0549 , 522.3451 , 483.5741 , 73.824 , 39.9975 , 27.3645 , 0 
2011-08-15 , 123.0148 , 11.414 , 0.1143 , 327.2609 , 12.505 , 0.4806 , 0.0264 , 0.0492 , 28.0583 , 33.8879 , 1.7375 , 2.0599 , 521.1389 , 484.3827 , 73.7282 , 39.8398 , 27.4142 , 0 
2011-08-16 , 119.2163 , 11.493 , 0.1123 , 326.1015 , 12.6585 , 0.4585 , 0.0252 , 0.0495 , 28.2732 , 34.1269 , 1.7365 , 2.0646 , 520.046 , 485.4362 , 73.6788 , 39.6319 , 27.4592 , 0 
2011-08-17 , 119.2163 , 11.4802 , 0.1112 , 325.6981 , 12.7844 , 0.4566 , 0.0246 , 0.0499 , 28.4828 , 34.3708 , 1.7355 , 2.0696 , 518.9666 , 486.6505 , 73.7151 , 39.4342 , 27.4839 , 0 
2011-08-18 , 118.4566 , 11.5086 , 0.1102 , 326.0609 , 13.0373 , 0.4559 , 0.0241 , 0.0503 , 28.6973 , 34.6093 , 1.7347 , 2.0741 , 517.9473 , 487.7984 , 73.6958 , 39.1754 , 27.4511 , 0 
2011-08-19 , 119.2163 , 11.5865 , 0.1093 , 324.0419 , 13.0624 , 0.455 , 0.0235 , 0.0507 , 28.8807 , 34.8602 , 1.733 , 2.08 , 516.687 , 489.1529 , 73.7989 , 38.9475 , 27.4164 , 0 
2011-08-20 , 121.8752 , 11.5629 , 0.1085 , 322.6132 , 13.0961 , 0.454 , 0.0228 , 0.0511 , 29.0807 , 35.1179 , 1.7317 , 2.086 , 515.5521 , 490.4902 , 73.8156 , 38.7584 , 27.3952 , 0 
2011-08-21 , 125.2939 , 11.7109 , 0.108 , 320.4228 , 13.1696 , 0.4541 , 0.0222 , 0.0516 , 29.2757 , 35.384 , 1.7298 , 2.0925 , 514.7177 , 491.4095 , 73.7937 , 38.515 , 27.3929 , 0 
2011-08-22 , 128.3327 , 11.8563 , 0.1085 , 317.489 , 13.6226 , 0.4568 , 0.0219 , 0.0522 , 29.4674 , 35.6563 , 1.7278 , 2.0993 , 515.0771 , 491.1789 , 73.8901 , 38.263 , 27.4323 , 0 
2011-08-23 , 136.3096 , 11.9457 , 0.1102 , 315.7214 , 15.3731 , 0.4602 , 0.0218 , 0.0529 , 29.679 , 35.9103 , 1.7266 , 2.1045 , 517.1541 , 489.2755 , 73.8629 , 38.0256 , 27.4015 , 0 
2011-08-24 , 138.2088 , 12.0375 , 0.114 , 314.0532 , 18.5043 , 0.4766 , 0.0229 , 0.0543 , 29.8902 , 36.1676 , 1.7252 , 2.1097 , 520.0038 , 486.4183 , 73.6079 , 37.7938 , 27.2897 , 0 
2011-08-25 , 141.2477 , 12.1615 , 0.1174 , 312.131 , 22.6738 , 0.4863 , 0.0233 , 0.0555 , 30.0945 , 36.4357 , 1.7232 , 2.1155 , 523.3326 , 483.0909 , 73.2505 , 37.541 , 27.1759 , 0 
2011-08-26 , 145.426 , 12.2137 , 0.1199 , 312.7809 , 27.6047 , 0.4855 , 0.0229 , 0.0564 , 30.31 , 36.6929 , 1.7212 , 2.1199 , 527.2625 , 479.1956 , 72.9818 , 37.2879 , 27.1188 , 0 
2011-08-27 , 147.7051 , 12.28 , 0.1231 , 313.1744 , 33.193 , 0.4881 , 0.0228 , 0.058 , 30.5524 , 36.9516 , 1.7199 , 2.1234 , 531.7833 , 474.7763 , 72.7939 , 37.087 , 27.1462 , 0 
